loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,bank_asset_value,loan_status
1435,3,Graduate,0,8300000,18900000,4,316,8200000,Rejected
1436,2,Not Graduate,1,8900000,32200000,12,382,5400000,Rejected
1437,3,Graduate,0,5300000,15000000,6,717,5300000,Approved
1438,0,Graduate,0,2800000,7300000,6,676,3200000,Approved
1439,1,Not Graduate,0,8000000,27800000,6,667,9900000,Approved
1440,3,Not Graduate,0,3900000,10500000,20,821,3900000,Approved
1441,0,Graduate,0,6200000,20100000,20,345,4100000,Rejected
1442,3,Not Graduate,1,5900000,19200000,10,442,4700000,Rejected
1443,1,Graduate,1,6000000,23300000,12,672,6400000,Approved
1444,3,Not Graduate,1,9100000,29300000,2,508,11900000,Approved
1445,5,Graduate,1,3400000,12300000,10,615,3500000,Approved
1446,1,Graduate,1,1800000,4400000,8,689,1600000,Approved
1447,1,Graduate,0,300000,1200000,18,747,200000,Rejected
1448,1,Graduate,1,9000000,22800000,10,412,4700000,Rejected
1449,1,Graduate,0,6400000,16900000,2,703,7400000,Approved
1450,5,Not Graduate,0,5800000,22200000,16,884,8500000,Approved
1451,5,Graduate,1,2600000,8600000,18,651,2600000,Approved
1452,4,Not Graduate,0,6600000,17300000,14,793,3900000,Approved
1453,2,Not Graduate,0,6100000,21800000,4,407,5800000,Approved
1454,2,Not Graduate,0,4100000,11100000,8,390,3400000,Rejected
1455,3,Not Graduate,1,300000,1000000,12,469,300000,Rejected
1456,4,Graduate,0,4700000,10400000,6,373,5400000,Rejected
1457,4,Graduate,1,1500000,5800000,2,304,1400000,Approved
1458,5,Not Graduate,0,2700000,8300000,8,833,3300000,Approved
1459,2,Graduate,0,6900000,20900000,2,302,9200000,Approved
1460,0,Graduate,0,7600000,28700000,6,397,3800000,Rejected
1461,1,Graduate,0,4100000,10000000,6,891,3600000,Approved
1462,3,Not Graduate,0,4100000,12200000,2,457,4900000,Rejected
1463,4,Not Graduate,0,1600000,3200000,16,657,1200000,Approved
1464,2,Not Graduate,1,400000,1400000,2,480,200000,Approved
1465,5,Graduate,1,4400000,17300000,20,840,2300000,Approved
1466,2,Not Graduate,1,3800000,8000000,12,866,1900000,Approved
1467,0,Not Graduate,0,4300000,17000000,8,619,3900000,Approved
1468,1,Graduate,1,9000000,33500000,2,748,11500000,Approved
1469,3,Not Graduate,1,9500000,25500000,12,881,8900000,Approved
1470,2,Graduate,1,6900000,13900000,8,829,4600000,Approved
1471,3,Not Graduate,0,4300000,11100000,6,312,3300000,Rejected
1472,3,Not Graduate,0,6600000,21400000,10,467,5200000,Rejected
1473,1,Graduate,1,5200000,14300000,18,650,3600000,Approved
1474,3,Graduate,1,400000,1100000,6,711,100000,Approved
1475,4,Not Graduate,0,1300000,4100000,18,886,600000,Approved
1476,5,Not Graduate,0,9700000,28400000,4,494,10000000,Rejected
1477,2,Graduate,1,5400000,10900000,14,741,5600000,Approved
1478,4,Not Graduate,0,1200000,3300000,12,876,1000000,Approved
1479,0,Graduate,1,7000000,26400000,14,610,5300000,Approved
1480,5,Graduate,0,7600000,26000000,6,778,10900000,Approved
1481,5,Graduate,1,700000,1800000,14,571,400000,Approved
1482,3,Graduate,1,7500000,25100000,18,554,4700000,Approved
1483,0,Not Graduate,1,2300000,6200000,8,712,1500000,Approved
1484,5,Not Graduate,1,5600000,11500000,4,695,7800000,Approved
1485,0,Not Graduate,1,5400000,10900000,20,366,4800000,Rejected
1486,1,Not Graduate,1,1800000,5500000,10,426,1600000,Rejected
1487,0,Not Graduate,0,2900000,6900000,10,320,1500000,Rejected
1488,3,Not Graduate,1,1400000,4600000,8,543,2000000,Rejected
1489,2,Graduate,0,2800000,11000000,16,525,2400000,Rejected
1490,0,Not Graduate,1,3300000,13100000,12,812,4300000,Approved
1491,0,Not Graduate,0,7000000,25300000,14,697,6700000,Approved
1492,1,Not Graduate,0,3900000,15100000,12,527,3800000,Rejected
1493,1,Not Graduate,0,5700000,17200000,4,512,3000000,Approved
1494,0,Graduate,0,4100000,9200000,4,671,4900000,Approved
1495,1,Graduate,1,2200000,8700000,20,539,2600000,Rejected
1496,5,Not Graduate,0,2200000,7200000,10,532,1600000,Rejected
1497,3,Not Graduate,1,2500000,7700000,16,485,3200000,Rejected
1498,0,Not Graduate,1,900000,2100000,6,521,700000,Rejected
1499,1,Not Graduate,0,2900000,7400000,10,874,3300000,Approved
1500,2,Not Graduate,0,9800000,22900000,10,788,14000000,Approved
1501,2,Not Graduate,0,5200000,14800000,12,659,4100000,Approved
1502,1,Graduate,1,8600000,19600000,16,498,5300000,Rejected
1503,2,Graduate,1,4800000,13200000,20,310,4200000,Rejected
1504,0,Graduate,0,2000000,4700000,6,785,1700000,Approved
1505,0,Graduate,0,3600000,8700000,10,309,3300000,Rejected
1506,3,Not Graduate,1,5300000,19600000,2,433,3000000,Approved
1507,1,Not Graduate,1,400000,1300000,18,801,600000,Approved
1508,3,Graduate,1,6500000,22400000,6,488,6800000,Rejected
1509,0,Not Graduate,1,2300000,6000000,16,756,1200000,Approved
1510,3,Graduate,0,1000000,2800000,4,757,900000,Approved
1511,5,Not Graduate,0,3200000,10100000,6,828,3000000,Approved
1512,3,Graduate,1,3400000,7200000,12,733,2200000,Approved
1513,0,Not Graduate,0,9600000,38200000,8,421,13800000,Rejected
1514,3,Not Graduate,0,5300000,20300000,4,872,7600000,Approved
1515,3,Graduate,0,4700000,17400000,10,393,5300000,Rejected
1516,3,Graduate,0,9700000,37800000,12,700,11900000,Approved
1517,5,Graduate,0,8800000,21600000,18,613,8400000,Approved
1518,5,Graduate,0,5900000,13400000,6,455,6900000,Rejected
1519,4,Graduate,1,2400000,7100000,16,871,3500000,Approved
1520,4,Graduate,1,7900000,21500000,16,497,7700000,Rejected
1521,0,Graduate,0,1400000,2700000,2,649,1100000,Approved
1522,0,Graduate,1,3500000,10000000,14,709,5000000,Approved
1523,4,Graduate,0,3400000,13500000,12,705,4900000,Approved
1524,2,Graduate,0,6100000,23600000,2,476,3800000,Approved
1525,2,Not Graduate,1,3000000,7100000,4,819,2100000,Approved
1526,5,Not Graduate,1,3400000,9400000,16,535,3200000,Rejected
1527,0,Graduate,1,400000,1200000,14,889,200000,Approved
1528,0,Graduate,0,5900000,11800000,12,468,6200000,Rejected
1529,5,Graduate,1,400000,800000,2,759,300000,Approved
1530,3,Graduate,1,9000000,33600000,2,426,11900000,Approved
1531,0,Graduate,1,8800000,23600000,8,712,11100000,Approved
1532,4,Graduate,1,2000000,4700000,2,615,3000000,Approved
1533,2,Graduate,0,4700000,14000000,12,784,6900000,Approved
1534,4,Not Graduate,0,2700000,6100000,16,677,3800000,Approved
1535,1,Not Graduate,0,2600000,7900000,12,306,3300000,Rejected
1536,1,Not Graduate,1,9000000,25400000,16,655,7200000,Approved
1537,4,Not Graduate,0,5100000,19400000,8,755,5300000,Approved
1538,2,Graduate,0,6600000,25800000,18,598,5900000,Approved
1539,2,Graduate,0,4400000,9800000,18,712,6400000,Approved
1540,4,Not Graduate,1,1500000,4600000,6,524,1400000,Rejected
1541,1,Not Graduate,0,6200000,23100000,16,838,7000000,Approved
1542,4,Graduate,1,900000,2900000,6,560,900000,Approved
1543,3,Not Graduate,0,7700000,26400000,12,759,10800000,Approved
1544,2,Graduate,1,600000,2400000,6,454,300000,Rejected
1545,4,Not Graduate,0,4300000,16500000,4,539,2100000,Approved
1546,2,Not Graduate,1,8200000,27800000,16,827,10700000,Approved
1547,0,Not Graduate,0,3500000,11900000,12,686,2500000,Approved
1548,1,Graduate,1,9900000,34100000,14,371,6200000,Rejected
1549,5,Graduate,0,700000,1900000,4,784,600000,Approved
1550,1,Graduate,1,2100000,7300000,16,826,1400000,Approved
1551,2,Not Graduate,0,3200000,10500000,12,502,4500000,Rejected
1552,0,Graduate,0,2900000,7800000,8,367,3600000,Rejected
1553,0,Not Graduate,0,7000000,18300000,6,541,8300000,Rejected
1554,1,Graduate,0,3700000,13600000,16,608,2800000,Approved
1555,3,Not Graduate,1,4500000,13100000,12,570,5800000,Approved
1556,3,Graduate,0,200000,800000,18,752,200000,Approved
1557,5,Not Graduate,1,5600000,20500000,8,873,7800000,Approved
1558,5,Graduate,0,5400000,18600000,2,538,4000000,Approved
1559,4,Not Graduate,0,300000,1000000,10,819,200000,Approved
1560,1,Graduate,1,7500000,29800000,18,770,8700000,Approved
1561,5,Not Graduate,1,2500000,9600000,6,345,2600000,Rejected
1562,4,Graduate,1,3100000,8100000,12,730,4500000,Approved
1563,1,Graduate,1,7600000,19300000,20,835,8200000,Approved
1564,3,Not Graduate,1,500000,1700000,2,811,200000,Approved
1565,2,Not Graduate,0,2700000,5900000,14,662,3800000,Approved
1566,2,Not Graduate,1,3500000,13300000,4,420,2300000,Approved
1567,5,Not Graduate,0,3700000,11700000,4,413,2700000,Approved
1568,2,Not Graduate,1,5600000,20000000,10,367,6000000,Rejected
1569,5,Not Graduate,1,4800000,16400000,14,390,4000000,Rejected
1570,4,Not Graduate,1,5200000,12200000,2,602,7700000,Approved
1571,3,Graduate,0,2900000,11500000,16,843,4300000,Approved
1572,1,Graduate,0,2700000,6800000,20,713,1900000,Approved
1573,3,Graduate,0,5000000,16200000,8,591,5000000,Approved
1574,2,Not Graduate,1,2700000,9400000,14,701,1900000,Approved
1575,4,Not Graduate,1,2800000,10000000,12,655,3300000,Approved
1576,3,Not Graduate,1,7300000,20000000,18,720,9800000,Approved
1577,0,Graduate,1,5900000,15100000,10,794,5400000,Approved
1578,0,Graduate,0,8100000,21300000,2,392,11000000,Rejected
1579,3,Graduate,1,1900000,7100000,6,583,2000000,Approved
1580,5,Graduate,0,1800000,6800000,18,457,1400000,Rejected
1581,0,Not Graduate,1,7600000,17800000,14,570,9900000,Approved
1582,1,Graduate,0,9100000,30100000,14,890,7500000,Approved
1583,2,Not Graduate,1,5300000,12300000,14,472,3300000,Rejected
1584,2,Not Graduate,0,3700000,10900000,12,788,2600000,Approved
1585,0,Not Graduate,0,9500000,35300000,6,605,7000000,Approved
1586,3,Graduate,0,8300000,30500000,10,473,11800000,Rejected
1587,5,Graduate,0,6400000,21500000,16,728,9600000,Approved
1588,5,Graduate,1,5300000,17800000,16,505,4100000,Rejected
1589,0,Graduate,1,5600000,19300000,6,407,8400000,Rejected
1590,1,Graduate,1,900000,1700000,18,464,700000,Rejected
1591,0,Graduate,1,2400000,7200000,20,514,1800000,Rejected
1592,1,Graduate,0,9500000,23000000,10,627,9100000,Approved
1593,2,Not Graduate,1,7400000,14900000,20,627,10300000,Approved
1594,4,Not Graduate,1,1500000,3200000,10,858,1700000,Approved
1595,3,Graduate,1,8800000,30200000,8,607,5900000,Approved
1596,5,Not Graduate,1,4900000,14300000,4,663,5500000,Approved
1597,1,Not Graduate,1,8100000,26900000,6,522,4200000,Rejected
1598,2,Not Graduate,1,2300000,9100000,20,610,3400000,Approved
1599,5,Not Graduate,1,3000000,6600000,16,462,3600000,Rejected
1600,2,Not Graduate,1,3900000,9300000,8,591,3300000,Approved
1601,4,Graduate,1,1700000,6500000,20,636,2300000,Approved
1602,0,Not Graduate,1,2100000,4900000,10,359,1000000,Rejected
1603,4,Graduate,1,9700000,25000000,4,542,13400000,Rejected
1604,5,Not Graduate,1,3500000,11800000,4,642,3600000,Approved
1605,5,Not Graduate,1,1500000,5500000,4,414,1200000,Approved
1606,3,Not Graduate,1,8800000,26200000,20,865,12500000,Approved
1607,3,Graduate,0,900000,3100000,10,369,500000,Rejected
1608,0,Graduate,1,3500000,10800000,14,838,1700000,Approved
1609,5,Not Graduate,0,5500000,21200000,4,582,3100000,Approved
1610,5,Not Graduate,1,9800000,23200000,10,416,8500000,Rejected
1611,5,Graduate,0,2100000,5500000,20,705,1200000,Approved
1612,0,Graduate,0,1800000,5700000,18,306,1700000,Rejected
1613,5,Graduate,1,5800000,13000000,8,851,4100000,Approved
1614,5,Graduate,0,6700000,17200000,18,613,7100000,Approved
1615,3,Graduate,0,4300000,16300000,10,366,5500000,Rejected
1616,1,Graduate,0,1200000,2800000,12,431,900000,Rejected
1617,5,Not Graduate,1,9700000,25900000,2,754,6700000,Approved
1618,5,Graduate,1,5400000,11200000,10,447,6000000,Rejected
1619,1,Not Graduate,1,5300000,14100000,14,510,7800000,Rejected
1620,1,Graduate,0,7300000,24200000,20,324,9000000,Rejected
1621,5,Graduate,0,9500000,19200000,2,523,6700000,Rejected
1622,0,Not Graduate,1,7200000,15600000,2,362,5900000,Rejected
1623,3,Graduate,1,9000000,32900000,6,657,12000000,Approved
1624,5,Not Graduate,0,6500000,23300000,12,790,9500000,Approved
1625,1,Graduate,1,9500000,30500000,18,500,5500000,Rejected
1626,2,Not Graduate,1,9900000,33200000,4,465,5000000,Approved
1627,4,Not Graduate,0,2900000,8700000,6,409,2200000,Rejected
1628,4,Graduate,1,700000,1800000,20,626,300000,Approved
1629,5,Not Graduate,0,4200000,13400000,16,545,3500000,Rejected
1630,3,Not Graduate,0,4200000,11400000,10,654,5700000,Approved
1631,0,Not Graduate,0,7600000,26500000,6,515,4000000,Rejected
1632,2,Graduate,1,7100000,18800000,12,838,4900000,Approved
1633,1,Not Graduate,1,4700000,16000000,14,406,3300000,Rejected
1634,0,Graduate,1,9800000,23200000,10,573,14600000,Approved
1635,0,Graduate,1,9800000,38700000,2,611,6000000,Approved
1636,0,Not Graduate,0,5100000,13400000,16,649,3900000,Approved
1637,0,Not Graduate,1,3300000,7700000,12,775,4200000,Approved
1638,3,Graduate,0,4500000,12500000,12,469,3400000,Rejected
1639,0,Graduate,1,3900000,12800000,18,587,5000000,Approved
1640,3,Graduate,1,3200000,9900000,10,316,3600000,Rejected
1641,2,Graduate,0,3200000,10400000,10,556,4500000,Approved
1642,2,Not Graduate,0,9600000,31200000,12,578,13500000,Approved
1643,2,Not Graduate,1,8700000,18900000,2,554,11500000,Approved
1644,2,Not Graduate,1,1900000,6800000,6,892,900000,Approved
1645,2,Not Graduate,1,2900000,10200000,10,315,1600000,Rejected
1646,0,Not Graduate,0,6200000,12900000,10,695,4200000,Approved
1647,0,Not Graduate,0,5900000,20300000,4,806,4800000,Approved
1648,4,Not Graduate,1,3200000,12800000,8,638,3800000,Approved
1649,1,Not Graduate,1,1300000,5000000,4,610,900000,Approved
1650,2,Not Graduate,1,1300000,3200000,4,810,800000,Approved
1651,1,Graduate,0,8700000,33200000,4,866,10500000,Approved
1652,3,Not Graduate,0,6300000,23800000,10,760,8800000,Approved
1653,3,Graduate,0,4300000,11200000,6,556,5100000,Approved
1654,3,Not Graduate,1,6400000,23500000,12,684,7400000,Approved
1655,5,Not Graduate,1,7700000,25800000,18,578,10600000,Approved
1656,2,Not Graduate,0,6900000,23900000,12,814,6000000,Approved
1657,0,Not Graduate,0,4200000,14800000,20,510,2600000,Rejected
1658,4,Not Graduate,0,3900000,9000000,2,674,3100000,Approved
1659,0,Graduate,1,2000000,4900000,14,570,1300000,Approved
1660,1,Not Graduate,0,500000,1700000,2,680,700000,Approved
1661,0,Graduate,0,3500000,8800000,12,803,3400000,Approved
1662,2,Not Graduate,1,3100000,10700000,16,357,3800000,Rejected
1663,3,Not Graduate,1,4900000,19000000,4,575,4600000,Approved
1664,1,Not Graduate,0,1000000,3600000,4,546,500000,Approved
1665,2,Graduate,0,6700000,21400000,8,370,8600000,Rejected
1666,1,Graduate,0,4100000,9400000,6,713,3100000,Approved
1667,4,Not Graduate,1,1600000,3800000,2,896,2000000,Approved
1668,3,Graduate,1,2400000,9200000,14,626,2000000,Approved
1669,0,Graduate,0,2200000,6400000,4,854,1300000,Approved
1670,4,Graduate,0,3200000,8400000,18,802,4700000,Approved
1671,4,Not Graduate,1,1600000,4400000,20,382,1900000,Rejected
1672,2,Not Graduate,0,3900000,14900000,6,415,4600000,Rejected
1673,5,Graduate,1,2000000,6300000,4,366,2800000,Approved
1674,1,Graduate,1,7600000,25400000,10,595,11000000,Approved
1675,1,Not Graduate,0,9800000,21300000,2,356,14600000,Rejected
1676,5,Not Graduate,0,7900000,29900000,6,568,8700000,Approved
1677,1,Graduate,0,1600000,4000000,10,615,1400000,Approved
1678,1,Graduate,1,6400000,13900000,12,313,4900000,Rejected
1679,1,Graduate,1,6400000,17900000,6,575,5300000,Approved
1680,4,Graduate,0,1600000,5500000,10,577,1400000,Approved
1681,0,Graduate,0,9200000,30700000,10,455,5200000,Rejected
1682,1,Not Graduate,0,7800000,24900000,6,500,4500000,Rejected
1683,1,Not Graduate,1,4000000,9400000,8,509,5500000,Rejected
1684,2,Not Graduate,1,6100000,19400000,8,379,4100000,Rejected
1685,5,Graduate,0,7100000,14500000,14,664,9200000,Approved
1686,0,Not Graduate,1,2500000,9900000,6,623,1800000,Approved
1687,5,Graduate,0,3200000,8700000,16,558,1800000,Approved
1688,4,Graduate,0,1700000,4300000,18,580,1700000,Approved
1689,4,Graduate,0,6300000,17600000,6,612,3200000,Approved
1690,4,Graduate,1,700000,2400000,14,705,700000,Approved
1691,4,Graduate,1,1100000,2700000,18,301,1500000,Rejected
1692,1,Not Graduate,1,8900000,32000000,16,711,5200000,Approved
1693,3,Graduate,0,300000,700000,20,735,400000,Approved
1694,1,Not Graduate,0,2200000,5200000,14,682,1800000,Approved
1695,3,Not Graduate,0,3400000,13500000,10,348,4700000,Rejected
1696,0,Graduate,1,7900000,23500000,20,750,4000000,Approved
1697,3,Not Graduate,1,5800000,18200000,16,835,7900000,Approved
1698,0,Graduate,1,9400000,20000000,6,389,10200000,Rejected
1699,2,Graduate,0,4800000,18900000,4,866,5900000,Approved
1700,3,Not Graduate,0,7600000,26600000,4,689,8600000,Approved
1701,0,Not Graduate,0,5900000,17600000,16,645,8600000,Approved
1702,1,Graduate,1,4300000,10100000,2,797,4700000,Approved
1703,5,Graduate,0,6100000,17800000,6,849,7800000,Approved
1704,5,Graduate,0,5400000,19700000,20,423,7300000,Rejected
1705,1,Not Graduate,1,5200000,11200000,2,370,6400000,Rejected
1706,5,Not Graduate,0,8500000,31300000,12,378,8800000,Rejected
1707,4,Not Graduate,0,900000,1900000,20,417,900000,Rejected
1708,1,Not Graduate,0,1400000,4100000,20,530,1900000,Rejected
1709,1,Not Graduate,1,2400000,9300000,20,543,3400000,Rejected
1710,4,Graduate,0,6300000,15000000,18,750,7700000,Approved
1711,1,Graduate,0,3100000,7600000,20,346,4400000,Rejected
1712,4,Graduate,1,6900000,19000000,14,330,8400000,Rejected
1713,2,Not Graduate,1,3000000,7400000,10,712,3800000,Approved
1714,0,Not Graduate,0,3100000,10100000,14,376,4300000,Rejected
1715,4,Not Graduate,0,600000,1200000,14,338,500000,Rejected
1716,4,Not Graduate,1,4700000,13700000,14,600,5000000,Approved
1717,1,Graduate,0,2500000,6900000,20,495,3700000,Rejected
1718,0,Graduate,0,9700000,30400000,4,300,9200000,Approved
1719,4,Not Graduate,1,7600000,20000000,18,691,11200000,Approved
1720,1,Graduate,0,8400000,24700000,8,519,6000000,Rejected
1721,3,Graduate,1,3800000,15100000,20,540,3600000,Rejected
1722,3,Not Graduate,1,3100000,11400000,16,562,3100000,Approved
1723,2,Not Graduate,0,5700000,21300000,10,323,5100000,Rejected
1724,1,Graduate,1,5500000,19700000,10,312,3300000,Rejected
1725,1,Not Graduate,1,200000,600000,2,511,200000,Approved
1726,3,Not Graduate,1,3700000,13800000,10,621,5300000,Approved
1727,2,Not Graduate,1,1600000,4300000,20,512,900000,Rejected
1728,4,Graduate,0,3900000,11000000,2,786,2100000,Approved
1729,3,Not Graduate,1,700000,1600000,18,303,600000,Rejected
1730,3,Graduate,1,5800000,16700000,18,633,3700000,Approved
1731,4,Graduate,1,3800000,14000000,6,711,3100000,Approved
1732,2,Graduate,0,6400000,16900000,16,472,4500000,Rejected
1733,1,Graduate,1,5500000,12100000,4,350,6900000,Rejected
1734,1,Not Graduate,1,6800000,13700000,10,879,6800000,Approved
1735,4,Not Graduate,0,6700000,13400000,10,436,7500000,Rejected
1736,1,Graduate,1,5300000,11500000,14,848,5700000,Approved
1737,2,Graduate,0,6600000,23200000,16,555,3300000,Approved
1738,2,Graduate,0,6600000,13100000,20,885,6200000,Approved
1739,0,Not Graduate,0,7600000,25200000,6,888,7500000,Approved
1740,4,Not Graduate,1,2500000,6100000,20,478,3200000,Rejected
1741,4,Not Graduate,0,1100000,2500000,4,603,500000,Approved
1742,1,Not Graduate,0,2300000,8200000,8,784,1100000,Approved
1743,1,Graduate,1,3300000,11700000,4,682,1600000,Approved
1744,4,Graduate,1,2600000,5900000,6,471,3400000,Rejected
1745,4,Not Graduate,1,9300000,36700000,20,808,7100000,Approved
1746,4,Not Graduate,0,5300000,18500000,8,470,4900000,Rejected
1747,2,Not Graduate,0,5400000,13800000,20,574,3700000,Approved
1748,4,Not Graduate,1,3500000,12000000,8,314,2700000,Rejected
1749,2,Graduate,0,4200000,10200000,14,407,2500000,Rejected
1750,0,Not Graduate,1,9200000,34900000,4,702,9800000,Approved
1751,2,Graduate,0,4300000,9800000,2,499,5100000,Rejected
1752,1,Graduate,1,7500000,19900000,10,669,7300000,Approved
1753,5,Not Graduate,1,5400000,18800000,20,326,3200000,Rejected
1754,3,Not Graduate,0,5500000,16200000,18,778,6100000,Approved
1755,2,Not Graduate,1,2100000,4500000,2,787,2100000,Approved
1756,0,Graduate,0,3700000,12300000,16,831,2400000,Approved
1757,0,Graduate,0,8800000,32900000,18,576,5600000,Approved
1758,5,Not Graduate,0,5800000,22800000,12,600,5700000,Approved
1759,4,Graduate,0,7900000,30600000,2,569,7400000,Approved
1760,1,Not Graduate,1,3100000,6300000,20,867,4000000,Approved
1761,0,Not Graduate,0,4100000,14500000,12,441,3900000,Rejected
1762,2,Not Graduate,1,9800000,32700000,2,304,8600000,Approved
