loan_id,no_of_dependents,education,employment_type,income_annum,loan_amount,loan_term,cibil_score,bank_asset_value,loan_status
1763,5,Not Graduate,0,3300000,8400000,216,520,4000000,Rejected
1764,0,Graduate,0,2000000,6200000,168,613,1300000,Approved
1765,2,Not Graduate,1,600000,1100000,96,885,300000,Approved
1766,4,Not Graduate,1,3600000,9500000,24,841,2100000,Approved
1767,2,Not Graduate,0,7500000,29100000,240,815,9100000,Approved
1768,5,Graduate,1,200000,400000,216,822,300000,Approved
1769,4,Not Graduate,0,9900000,29100000,216,772,11700000,Approved
1770,5,Graduate,1,6100000,22500000,72,776,4800000,Approved
1771,4,Not Graduate,1,3500000,10300000,120,337,4500000,Rejected
1772,0,Not Graduate,1,7800000,19000000,144,333,9600000,Rejected
1773,3,Not Graduate,1,8700000,29300000,48,312,4900000,Approved
1774,2,Graduate,1,5500000,12400000,168,842,5800000,Approved
1775,3,Graduate,1,1800000,5100000,96,790,2000000,Approved
1776,2,Graduate,0,8000000,31900000,192,806,5400000,Approved
1777,5,Not Graduate,1,7500000,17000000,96,300,6700000,Rejected
1778,5,Graduate,1,3700000,12000000,144,605,3100000,Approved
1779,2,Graduate,1,1600000,4700000,144,582,1000000,Approved
1780,5,Graduate,0,1300000,2700000,72,607,1600000,Approved
1781,5,Graduate,1,2400000,8200000,120,709,2800000,Approved
1782,4,Graduate,1,4100000,11600000,168,854,5700000,Approved
1783,2,Not Graduate,1,7300000,15200000,240,776,4100000,Approved
1784,1,Graduate,1,8000000,24600000,144,649,9200000,Approved
1785,3,Not Graduate,0,7900000,28000000,48,394,3900000,Approved
1786,4,Not Graduate,0,7200000,18900000,192,371,4900000,Rejected
1787,3,Not Graduate,0,6200000,13200000,168,707,4200000,Approved
1788,2,Not Graduate,1,5700000,18100000,240,491,3900000,Rejected
1789,0,Graduate,1,5800000,14100000,192,570,3700000,Approved
1790,1,Not Graduate,0,900000,3500000,216,395,1300000,Rejected
1791,0,Not Graduate,1,2200000,7500000,120,497,1800000,Rejected
1792,3,Not Graduate,1,1800000,5300000,168,440,1000000,Rejected
1793,0,Not Graduate,1,800000,2400000,192,825,1100000,Approved
1794,2,Graduate,1,7600000,18100000,168,320,8500000,Rejected
1795,2,Graduate,1,4100000,13500000,48,846,2400000,Approved
1796,3,Graduate,1,4600000,10900000,144,856,3300000,Approved
1797,3,Graduate,0,2300000,6800000,120,418,1400000,Rejected
1798,0,Not Graduate,1,8000000,21100000,72,306,8700000,Rejected
1799,2,Not Graduate,1,3800000,14500000,192,567,3000000,Approved
1800,2,Not Graduate,1,9500000,36800000,72,493,6200000,Rejected
1801,2,Graduate,0,9300000,21200000,24,509,6600000,Rejected
1802,4,Graduate,0,4700000,17000000,48,364,6200000,Approved
1803,5,Not Graduate,0,6000000,24000000,240,639,6600000,Approved
1804,2,Graduate,1,5500000,21700000,24,309,7600000,Approved
1805,0,Not Graduate,1,4600000,14800000,72,433,6700000,Rejected
1806,5,Not Graduate,0,9900000,33600000,240,580,14700000,Approved
1807,1,Graduate,1,6200000,16200000,48,888,4000000,Approved
1808,4,Not Graduate,1,400000,1100000,72,644,400000,Approved
1809,1,Not Graduate,1,7800000,22200000,120,763,4900000,Approved
1810,0,Graduate,1,2900000,10800000,240,694,2100000,Approved
1811,3,Not Graduate,0,500000,1200000,72,757,600000,Approved
1812,0,Not Graduate,0,2500000,6900000,144,471,1500000,Rejected
1813,5,Not Graduate,0,9000000,35200000,24,437,10400000,Approved
1814,4,Not Graduate,1,5200000,11400000,120,406,4400000,Rejected
1815,5,Not Graduate,0,6000000,19700000,240,376,5500000,Rejected
1816,1,Graduate,0,5100000,13800000,168,350,3600000,Rejected
1817,5,Not Graduate,1,8000000,22500000,240,784,10800000,Approved
1818,4,Graduate,1,9200000,25400000,168,765,5600000,Approved
1819,4,Not Graduate,0,9800000,32200000,216,593,14300000,Approved
1820,3,Graduate,1,7600000,30000000,120,344,11100000,Rejected
1821,1,Graduate,0,5100000,11800000,144,314,4900000,Rejected
1822,4,Graduate,1,1500000,3300000,192,382,1100000,Rejected
1823,2,Not Graduate,1,6200000,16500000,48,510,6300000,Rejected
1824,2,Graduate,1,6300000,24600000,96,464,6900000,Rejected
1825,1,Graduate,1,5500000,14900000,24,403,4100000,Rejected
1826,3,Not Graduate,0,8100000,30400000,144,606,11600000,Approved
1827,1,Graduate,0,6300000,22000000,240,646,5500000,Approved
1828,1,Graduate,0,1100000,3600000,240,495,500000,Rejected
1829,3,Not Graduate,1,7200000,21600000,24,626,3700000,Approved
1830,1,Not Graduate,1,3000000,6000000,192,518,3900000,Rejected
1831,5,Graduate,0,2700000,7600000,96,746,3400000,Approved
1832,0,Not Graduate,0,5000000,16300000,144,737,4400000,Approved
1833,0,Not Graduate,0,8400000,22300000,168,371,9100000,Rejected
1834,1,Graduate,0,7700000,27300000,96,509,10800000,Rejected
1835,1,Graduate,0,4700000,14000000,24,411,3700000,Rejected
1836,2,Not Graduate,0,4300000,11800000,240,701,3300000,Approved
1837,5,Not Graduate,0,2500000,8800000,120,769,2700000,Approved
1838,5,Not Graduate,1,4400000,12500000,72,740,5400000,Approved
1839,5,Not Graduate,0,5700000,11600000,48,892,7400000,Approved
1840,2,Not Graduate,0,5300000,13100000,168,417,6800000,Rejected
1841,5,Graduate,0,4600000,14400000,72,785,6200000,Approved
1842,3,Not Graduate,0,400000,1100000,192,504,400000,Rejected
1843,0,Not Graduate,0,2100000,5900000,168,402,1000000,Rejected
1844,2,Graduate,1,1200000,3500000,192,540,800000,Rejected
1845,2,Graduate,1,8000000,28400000,120,607,11600000,Approved
1846,1,Graduate,1,5000000,19400000,120,410,4500000,Rejected
1847,0,Not Graduate,0,8500000,17200000,144,624,5100000,Approved
1848,4,Graduate,0,4600000,16600000,192,805,2800000,Approved
1849,2,Graduate,0,4600000,16100000,216,709,5400000,Approved
1850,2,Not Graduate,1,8500000,30900000,168,511,5500000,Rejected
1851,1,Graduate,1,7800000,25100000,216,766,10200000,Approved
1852,3,Not Graduate,1,1400000,3800000,192,451,1300000,Rejected
1853,1,Not Graduate,1,3700000,10200000,48,447,3200000,Rejected
1854,3,Not Graduate,1,1000000,2500000,216,763,1400000,Approved
1855,5,Not Graduate,0,900000,3100000,240,834,1300000,Approved
1856,2,Graduate,0,5600000,19500000,96,429,7200000,Rejected
1857,4,Not Graduate,0,3200000,10600000,192,693,1800000,Approved
1858,1,Graduate,0,2900000,11100000,240,478,3000000,Rejected
1859,2,Graduate,1,300000,800000,120,752,400000,Approved
1860,0,Graduate,1,2400000,5900000,168,319,3300000,Rejected
1861,3,Graduate,0,5000000,17600000,96,303,6900000,Rejected
1862,3,Not Graduate,1,5000000,16700000,240,420,6900000,Rejected
1863,2,Not Graduate,1,200000,600000,96,552,200000,Approved
1864,3,Not Graduate,1,6000000,16000000,144,606,7800000,Approved
1865,2,Not Graduate,0,5600000,13700000,24,558,6700000,Approved
1866,1,Not Graduate,0,4500000,12400000,72,504,2200000,Rejected
1867,5,Not Graduate,1,200000,300000,96,412,100000,Rejected
1868,4,Not Graduate,1,6200000,18300000,48,900,6400000,Approved
1869,4,Not Graduate,1,9800000,23800000,96,634,6100000,Approved
1870,5,Graduate,1,3900000,9000000,96,340,5200000,Rejected
1871,3,Not Graduate,1,8300000,20900000,48,615,9600000,Approved
1872,2,Graduate,1,4900000,12200000,216,353,3600000,Rejected
1873,4,Graduate,1,6900000,16300000,96,606,3600000,Approved
1874,2,Not Graduate,0,4500000,14500000,216,498,4800000,Rejected
1875,4,Not Graduate,0,7500000,21900000,24,585,8100000,Approved
1876,1,Not Graduate,1,2300000,6400000,96,578,3000000,Approved
1877,1,Graduate,0,7400000,15500000,24,693,9300000,Approved
1878,4,Graduate,0,4800000,14300000,72,795,2600000,Approved
1879,1,Graduate,0,2600000,9900000,72,594,2500000,Approved
1880,3,Not Graduate,1,2700000,10600000,96,840,1900000,Approved
1881,3,Not Graduate,0,3700000,10900000,192,301,3400000,Rejected
1882,4,Graduate,1,2600000,9400000,216,481,2400000,Rejected
1883,5,Not Graduate,1,8800000,23100000,192,531,8000000,Rejected
1884,2,Not Graduate,0,7500000,15400000,96,332,5400000,Rejected
1885,0,Graduate,0,4700000,18500000,48,516,6100000,Approved
1886,2,Not Graduate,0,7100000,26600000,72,727,7900000,Approved
1887,3,Not Graduate,1,5500000,19300000,120,344,6600000,Rejected
1888,2,Graduate,0,9500000,31500000,144,650,11400000,Approved
1889,3,Graduate,1,4200000,15400000,96,362,5600000,Rejected
1890,5,Graduate,1,6900000,18600000,216,307,4200000,Rejected
1891,5,Graduate,0,9900000,24600000,24,530,13000000,Rejected
1892,5,Graduate,0,6700000,17700000,72,482,5700000,Rejected
1893,0,Not Graduate,1,9300000,22200000,168,701,5700000,Approved
1894,2,Graduate,0,5600000,17200000,192,586,4300000,Approved
1895,0,Graduate,1,8100000,17600000,192,384,10200000,Rejected
1896,4,Not Graduate,0,6000000,18000000,216,882,7500000,Approved
1897,5,Not Graduate,1,4200000,11200000,24,758,3800000,Approved
1898,5,Graduate,0,1600000,4000000,216,529,2000000,Rejected
1899,3,Graduate,1,800000,1500000,24,589,400000,Approved
1900,1,Graduate,0,500000,1300000,72,670,700000,Approved
1901,5,Not Graduate,1,4300000,14100000,144,532,4600000,Rejected
1902,0,Not Graduate,0,4000000,12500000,216,868,2300000,Approved
1903,2,Not Graduate,0,2900000,7300000,24,776,3400000,Approved
1904,5,Graduate,1,2300000,9100000,192,644,3100000,Approved
1905,0,Graduate,1,1800000,6000000,144,658,2400000,Approved
1906,1,Graduate,1,8700000,33900000,120,766,9000000,Approved
1907,3,Not Graduate,0,7800000,21100000,144,717,6200000,Approved
1908,2,Graduate,0,3200000,6300000,120,339,2700000,Rejected
1909,0,Not Graduate,0,1600000,4500000,216,463,1800000,Rejected
1910,4,Not Graduate,0,2400000,7300000,48,540,2200000,Approved
1911,1,Graduate,0,1800000,5900000,192,804,1000000,Approved
1912,1,Graduate,0,7500000,16000000,120,541,5100000,Rejected
1913,4,Not Graduate,1,6700000,18400000,120,371,4400000,Rejected
1914,5,Graduate,0,5800000,13700000,72,369,3000000,Rejected
1915,0,Not Graduate,0,500000,1800000,24,651,200000,Approved
1916,0,Graduate,1,9400000,30700000,120,477,6200000,Rejected
1917,4,Not Graduate,0,1600000,6200000,216,554,1100000,Approved
1918,0,Graduate,1,9300000,25000000,168,362,11000000,Rejected
1919,5,Graduate,0,3700000,14000000,24,469,2800000,Approved
1920,3,Not Graduate,0,900000,1900000,144,547,400000,Rejected
1921,4,Not Graduate,0,500000,1300000,72,809,500000,Approved
1922,1,Graduate,1,7800000,16200000,24,335,6400000,Rejected
1923,5,Not Graduate,1,5300000,13700000,216,708,5900000,Approved
1924,0,Graduate,0,300000,700000,192,779,400000,Approved
1925,0,Graduate,1,5000000,19900000,72,748,3000000,Approved
1926,0,Graduate,0,7900000,28600000,216,541,6700000,Rejected
1927,4,Graduate,0,5300000,15800000,24,527,3900000,Rejected
1928,0,Not Graduate,1,5500000,15300000,48,859,2900000,Approved
1929,0,Graduate,0,1500000,5600000,216,604,1800000,Approved
1930,5,Graduate,0,6600000,20100000,216,348,7200000,Rejected
1931,4,Graduate,1,6200000,16200000,240,734,4400000,Approved
1932,3,Graduate,0,6300000,17000000,192,388,3200000,Rejected
1933,0,Graduate,1,3800000,8100000,240,831,2000000,Approved
1934,5,Not Graduate,0,500000,1500000,72,433,700000,Rejected
1935,2,Graduate,1,5000000,15900000,192,699,7200000,Approved
1936,0,Not Graduate,0,4500000,17100000,96,303,4200000,Rejected
1937,4,Not Graduate,0,1000000,3800000,24,611,600000,Approved
1938,2,Graduate,0,1700000,3700000,240,558,2500000,Approved
1939,4,Graduate,1,1200000,4800000,24,752,600000,Approved
1940,5,Not Graduate,1,8500000,25800000,168,786,11300000,Approved
1941,0,Graduate,0,8600000,29000000,216,481,5400000,Rejected
1942,2,Graduate,0,400000,1300000,192,507,300000,Rejected
1943,4,Graduate,0,8700000,19800000,168,715,8500000,Approved
1944,0,Not Graduate,0,1800000,5700000,240,392,1400000,Rejected
1945,0,Graduate,1,4700000,17700000,192,887,6700000,Approved
1946,0,Not Graduate,0,7300000,21600000,24,479,7500000,Rejected
1947,2,Graduate,0,8400000,32100000,240,328,8000000,Rejected
1948,2,Graduate,1,4800000,12900000,96,740,3700000,Approved
1949,2,Graduate,0,9200000,34200000,24,456,5700000,Approved
1950,1,Not Graduate,0,6200000,21100000,120,467,5300000,Rejected
1951,0,Graduate,1,200000,700000,120,587,100000,Rejected
1952,0,Not Graduate,1,2500000,6700000,192,569,1300000,Approved
1953,3,Not Graduate,1,8000000,24400000,168,399,11600000,Rejected
1954,1,Not Graduate,0,4600000,15200000,48,593,3900000,Approved
1955,3,Not Graduate,1,4900000,12700000,96,409,4700000,Rejected
1956,4,Not Graduate,0,9500000,21300000,216,353,11100000,Rejected
1957,5,Graduate,1,4500000,11600000,240,306,5700000,Rejected
1958,2,Graduate,1,5900000,14200000,144,499,4400000,Rejected
1959,4,Graduate,0,4200000,14600000,72,324,3000000,Rejected
1960,2,Not Graduate,1,3300000,11300000,72,647,4400000,Approved
1961,2,Graduate,1,4900000,12600000,24,767,3800000,Approved
1962,4,Not Graduate,0,5300000,10700000,144,821,2600000,Approved
1963,4,Not Graduate,0,7200000,17700000,72,338,7200000,Rejected
1964,0,Graduate,0,8400000,24300000,48,785,8500000,Approved
1965,3,Graduate,0,3800000,11800000,48,694,5100000,Approved
1966,0,Not Graduate,0,9900000,22300000,240,613,4900000,Approved
1967,4,Graduate,1,2900000,8300000,120,318,2100000,Rejected
1968,3,Not Graduate,1,6000000,18700000,216,783,8800000,Approved
1969,2,Not Graduate,0,1700000,5300000,240,761,1200000,Approved
1970,4,Graduate,1,5300000,12000000,120,329,6100000,Rejected
1971,5,Not Graduate,1,7500000,15000000,168,661,4400000,Approved
1972,4,Not Graduate,0,400000,900000,216,339,200000,Rejected
1973,1,Graduate,1,8300000,17700000,120,673,4200000,Approved
1974,3,Graduate,0,4500000,16900000,216,748,6600000,Approved
1975,3,Graduate,0,4600000,10000000,48,702,4500000,Approved
1976,4,Not Graduate,0,4700000,10300000,144,710,6600000,Approved
1977,0,Graduate,1,900000,3500000,72,331,1100000,Rejected
1978,1,Not Graduate,0,2400000,7600000,144,372,1400000,Rejected
1979,0,Not Graduate,1,3900000,9600000,120,783,3900000,Approved
1980,0,Graduate,0,8300000,31400000,216,558,6300000,Approved
1981,4,Graduate,1,4700000,13000000,72,552,2400000,Approved
1982,4,Not Graduate,0,3900000,10600000,240,544,4900000,Rejected
1983,2,Not Graduate,0,400000,1000000,72,425,200000,Rejected
1984,2,Not Graduate,1,1700000,5100000,216,321,1500000,Rejected
1985,2,Graduate,1,6100000,15500000,96,758,7200000,Approved
1986,5,Graduate,1,7300000,19600000,120,373,10600000,Rejected
1987,3,Not Graduate,1,300000,500000,72,876,300000,Approved
1988,2,Not Graduate,0,4300000,14500000,120,594,5300000,Approved
1989,3,Not Graduate,0,7000000,18400000,216,837,5700000,Approved
1990,0,Not Graduate,1,4900000,16500000,48,600,6500000,Approved
1991,4,Graduate,0,6200000,12400000,240,547,8000000,Rejected
1992,1,Not Graduate,0,4100000,15800000,144,431,5700000,Rejected
1993,0,Not Graduate,1,7300000,22600000,144,851,5300000,Approved
1994,4,Not Graduate,1,9200000,28100000,144,760,12900000,Approved
1995,0,Not Graduate,0,800000,2400000,24,716,400000,Approved
1996,4,Not Graduate,0,2900000,11200000,120,744,1600000,Approved
1997,3,Not Graduate,0,8100000,21600000,48,740,9900000,Approved
1998,0,Graduate,0,9300000,20300000,168,759,10900000,Approved
1999,4,Graduate,1,9200000,29400000,168,517,10100000,Rejected
2000,3,Not Graduate,1,3100000,6300000,216,895,4200000,Approved
2001,3,Not Graduate,1,7000000,15400000,240,315,5900000,Rejected
2002,4,Not Graduate,0,3900000,8800000,168,527,3100000,Rejected
2003,3,Graduate,0,5500000,19800000,168,853,3100000,Approved
2004,0,Graduate,0,6600000,13700000,240,747,6000000,Approved
2005,2,Not Graduate,0,9900000,31600000,192,892,12700000,Approved
2006,4,Graduate,1,6600000,20500000,96,856,9400000,Approved
2007,3,Graduate,0,8600000,23600000,48,324,4300000,Rejected
2008,5,Graduate,0,7900000,28600000,144,812,11700000,Approved
2009,5,Graduate,1,6800000,22600000,24,804,9900000,Approved
2010,4,Graduate,0,700000,1800000,96,874,300000,Approved
2011,2,Not Graduate,1,3800000,10000000,144,516,5100000,Rejected
2012,5,Graduate,1,6900000,18300000,48,402,6100000,Rejected
2013,1,Graduate,1,3700000,12400000,144,330,2800000,Rejected
2014,1,Graduate,0,7900000,24000000,144,867,9400000,Approved
2015,4,Graduate,1,8800000,34200000,192,844,10700000,Approved
2016,5,Not Graduate,1,3300000,7800000,96,310,4200000,Rejected
2017,4,Not Graduate,0,5800000,14200000,240,535,3400000,Rejected
2018,1,Graduate,1,7400000,29500000,192,323,8100000,Rejected
2019,1,Graduate,0,8200000,25600000,48,686,4400000,Approved
2020,0,Not Graduate,1,3300000,9600000,96,465,2000000,Rejected
2021,4,Graduate,1,5300000,10700000,144,547,5700000,Rejected
2022,1,Not Graduate,0,5700000,19100000,144,649,4500000,Approved
2023,2,Not Graduate,0,9000000,31000000,168,670,12900000,Approved
2024,3,Graduate,0,5900000,14400000,120,408,3700000,Rejected
2025,2,Not Graduate,0,5400000,11900000,72,303,6900000,Rejected
2026,0,Graduate,0,9800000,34800000,168,497,9600000,Rejected
2027,4,Graduate,1,9800000,34100000,168,740,5100000,Approved
2028,4,Not Graduate,1,3800000,8200000,48,309,3300000,Rejected
2029,0,Not Graduate,0,9500000,24400000,168,769,14200000,Approved
2030,3,Graduate,1,2500000,7100000,72,420,3000000,Rejected
2031,1,Graduate,0,1900000,6000000,240,540,1300000,Rejected
2032,5,Graduate,1,4400000,10600000,240,806,2500000,Approved
2033,4,Graduate,1,1400000,2900000,72,723,1600000,Approved
2034,5,Not Graduate,1,3200000,11800000,192,565,1800000,Approved
2035,1,Graduate,1,3100000,9200000,192,374,3500000,Rejected
2036,4,Graduate,0,4500000,9900000,120,509,2700000,Rejected
2037,3,Not Graduate,1,9300000,23500000,192,728,9800000,Approved
2038,2,Graduate,0,6900000,18200000,240,396,5400000,Rejected
2039,0,Not Graduate,1,3900000,8600000,24,667,2000000,Approved
2040,5,Not Graduate,0,3200000,7400000,144,583,3600000,Approved
2041,1,Not Graduate,1,5600000,21100000,120,459,8100000,Rejected
2042,4,Not Graduate,1,3700000,11900000,216,635,4700000,Approved
2043,3,Not Graduate,0,8400000,27200000,144,604,4700000,Approved
2044,0,Not Graduate,1,4200000,8900000,168,796,4800000,Approved
2045,4,Graduate,0,3800000,8500000,120,416,4100000,Rejected
2046,3,Graduate,0,3200000,8200000,96,311,1600000,Rejected
2047,1,Graduate,0,9700000,33900000,120,833,6600000,Approved
2048,1,Not Graduate,1,4300000,9400000,72,543,4200000,Rejected
2049,5,Graduate,1,8100000,20300000,216,751,7400000,Approved
2050,5,Not Graduate,1,9400000,23200000,168,885,4700000,Approved
2051,4,Not Graduate,1,8100000,19400000,72,346,4500000,Rejected
2052,4,Graduate,0,6500000,14500000,48,588,6400000,Approved
2053,2,Graduate,0,9400000,23100000,48,488,10900000,Rejected
2054,1,Not Graduate,1,2600000,6600000,240,765,1300000,Approved
2055,3,Not Graduate,1,8000000,25600000,72,337,9800000,Rejected
2056,1,Graduate,0,4700000,9300000,96,515,5700000,Rejected
2057,2,Graduate,1,7600000,22300000,144,555,7100000,Approved
2058,1,Graduate,1,6800000,27200000,24,702,6300000,Approved
2059,2,Not Graduate,1,6600000,17000000,24,457,6700000,Rejected
2060,2,Graduate,0,8200000,27200000,120,425,4500000,Rejected
2061,1,Graduate,1,4400000,12300000,72,583,6600000,Approved
2062,1,Not Graduate,0,8300000,29200000,72,877,9500000,Approved
2063,0,Graduate,0,9200000,36500000,168,522,13200000,Rejected
2064,5,Not Graduate,1,2700000,8700000,240,687,1300000,Approved
2065,0,Graduate,0,6100000,23600000,240,856,6400000,Approved
2066,4,Not Graduate,1,9100000,33000000,96,543,11200000,Rejected
2067,5,Not Graduate,1,7600000,15400000,168,576,4700000,Approved
2068,2,Not Graduate,0,7200000,17000000,120,856,6000000,Approved
2069,0,Graduate,1,2600000,8200000,96,722,3200000,Approved
2070,4,Graduate,1,6500000,20200000,144,653,6400000,Approved
2071,5,Graduate,0,8900000,35500000,192,480,4900000,Rejected
2072,2,Graduate,1,5400000,14300000,168,477,5500000,Rejected
2073,0,Graduate,0,300000,500000,24,885,200000,Approved
2074,0,Not Graduate,0,8400000,19600000,216,530,12300000,Rejected
2075,3,Graduate,0,8300000,17200000,96,870,10000000,Approved
2076,4,Not Graduate,0,1700000,5600000,96,395,2400000,Rejected
2077,2,Not Graduate,0,1500000,4200000,192,771,1100000,Approved
2078,1,Not Graduate,1,200000,500000,24,579,100000,Approved
